TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.802,0.672,1.571,5.319,2.606,2.802,0.0,0.672,1.571,0.0,5.319,2.606,0.0,257.347,-9999,-9999,170.113,170.113,0.0,-9999,-9999,252.506,252.506,0.0,-9999,-9999,234.557,234.557,0.0,-9999,-9999,4.871,4.871,0.0,77.959,77.959,0.0,0.0,0.0,0.0,5.326,5.326,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165927,0.267131,0.0,-9999,-9999,-0.411145,0.91678,0.0,-9999,-9999,0.143216,0.195984,0.0,-9999,-9999,-0.42639,0.897125,0.0,-9999,-9999,0.107587,0.135893,0.143216,0.148454,0.165927,0.199872,0.205879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.443763,-0.42639,-0.42639,-0.420273,-0.411145,-0.411145,-0.385224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757543,0.0660821,0.0768991,0.00560783,0.0530125,0.0551834,0.0561482,0.065467,0.0820148,0.0829195,0.1829,0.177853,0.188382,0.186278,0.00689065,0.140026,0.143269,0.155314,0.185166,0.196641,0.202503,0.310876,0.427285,0.423586,0.523915,0.0307202,0.365625,0.427285,0.427285,0.436841,0.598355,0.630367,0.665054,0.0,0.3084,0.179619,0.0229792,0.0,0.0,0.0,0.241376,0.284793,0.306427,0.312151,-9999,-9999
20090215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.884,1.4,0.934,4.637,1.585,2.884,0.0,1.4,0.934,0.0,4.637,1.585,0.0,259.894,-9999,-9999,153.417,153.417,0.0,-9999,-9999,259.41,259.41,0.0,-9999,-9999,238.871,238.871,0.0,-9999,-9999,4.84,4.84,0.0,78.035,78.035,0.0,0.0,0.0,0.0,7.172,7.172,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105861,0.254966,0.0,-9999,-9999,0.5928,0.688656,0.0,-9999,-9999,0.0925899,0.220872,0.0,-9999,-9999,0.580977,0.682916,0.0,-9999,-9999,0.0925899,0.0925899,0.105861,0.121698,0.141544,0.160287,0.169398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513706,0.578167,0.578389,0.580977,0.5928,0.5928,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757906,0.0662923,0.077002,0.00563498,0.0529391,0.0551627,0.0561569,0.06567,0.0821987,0.0831056,0.183454,-0.272827,-0.262079,-0.268861,0.00487272,-0.299304,-0.293471,-0.288685,-0.275857,-0.266396,-0.230853,-0.206758,0.422941,0.418986,0.523947,0.0309246,0.366477,0.422941,0.422941,0.432928,0.599748,0.632169,0.666955,0.0,0.278381,0.16214,0.0207447,0.0,0.0,0.0,0.217875,0.257078,0.276599,0.281761,-9999,-9999
20090216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.026,0.389,1.063,3.961,2.066,2.026,0.0,0.389,1.063,0.0,3.961,2.066,0.0,262.463,-9999,-9999,171.587,171.587,0.0,-9999,-9999,247.964,247.964,0.0,-9999,-9999,231.72,231.72,0.0,-9999,-9999,4.862,4.862,0.0,78.223,78.223,0.0,0.0,0.0,0.0,5.348,5.348,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151024,0.240004,0.0,-9999,-9999,0.775191,0.761223,0.0,-9999,-9999,0.100876,0.232813,0.0,-9999,-9999,0.754802,0.77242,0.0,-9999,-9999,0.0956068,0.100876,0.100876,0.124399,0.162091,0.174359,0.223332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702177,0.752521,0.754802,0.754802,0.775191,0.775191,0.775191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715147,0.06372,0.0732405,0.00547567,0.0495436,0.0518708,0.052916,0.0629707,0.0782999,0.0796308,0.175973,-0.363433,-0.351984,-0.366702,0.0054285,-0.406528,-0.40563,-0.402143,-0.363433,-0.350627,-0.329612,-0.306562,0.38796,0.383841,0.503224,0.0308404,0.349304,0.38796,0.39192,0.424954,0.571647,0.620525,0.65467,0.0,0.311117,0.181202,0.023182,0.0,0.0,0.0,0.243501,0.287303,0.309126,0.314899,-9999,-9999
20090217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.868,0.218,1.04,3.818,1.656,1.868,0.0,0.218,1.04,0.0,3.818,1.656,0.0,265.053,-9999,-9999,144.38,144.38,0.0,-9999,-9999,261.137,261.137,0.0,-9999,-9999,239.95,239.95,0.0,-9999,-9999,4.853,4.853,0.0,78.45,78.45,0.0,0.0,0.0,0.0,5.568,5.568,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165927,0.267131,0.0,-9999,-9999,-0.411145,0.91678,0.0,-9999,-9999,0.143216,0.195984,0.0,-9999,-9999,-0.42639,0.897125,0.0,-9999,-9999,0.107587,0.135893,0.143216,0.148454,0.165927,0.199872,0.205879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.443763,-0.42639,-0.42639,-0.420273,-0.411145,-0.411145,-0.385224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706726,0.0632404,0.0725097,0.0054483,0.048857,0.0512154,0.0522748,0.0624791,0.0775535,0.0790428,0.174569,0.173921,0.18554,0.181889,0.0067617,0.136043,0.138195,0.151139,0.179564,0.19213,0.198041,0.302546,0.380397,0.376209,0.499119,0.0308683,0.346023,0.380397,0.387646,0.423549,0.566278,0.618474,0.652507,0.0,0.26218,0.152708,0.0195391,0.0,0.0,0.0,0.205191,0.242122,0.260501,0.265358,-9999,-9999
20090218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.173,0.104,2.3,4.618,3.319,2.173,0.0,0.104,2.3,0.0,4.618,3.319,0.0,267.663,-9999,-9999,182.569,182.569,0.0,-9999,-9999,237.591,237.591,0.0,-9999,-9999,225.238,225.238,0.0,-9999,-9999,5.105,5.105,0.0,78.394,78.394,0.0,0.0,0.0,0.0,3.353,3.353,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105861,0.254966,0.0,-9999,-9999,0.5928,0.688656,0.0,-9999,-9999,0.0925899,0.220872,0.0,-9999,-9999,0.580977,0.682916,0.0,-9999,-9999,0.0925899,0.0925899,0.105861,0.121698,0.141544,0.160287,0.169398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513706,0.578167,0.578389,0.580977,0.5928,0.5928,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727734,0.0642193,0.0742486,0.00548688,0.0507033,0.0529045,0.053895,0.0635176,0.0792436,0.0802332,0.177506,-0.275087,-0.264152,-0.271614,0.0047651,-0.301607,-0.296478,-0.291302,-0.277956,-0.26844,-0.233603,-0.21246,0.404225,0.400475,0.509403,0.0305661,0.353405,0.404225,0.404225,0.425659,0.578357,0.621555,0.655757,0.0,0.330844,0.192688,0.0246503,0.0,0.0,0.0,0.258945,0.305515,0.328728,0.334871,-9999,-9999
20090219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.21,0.929,2.383,5.907,3.304,3.21,0.0,0.929,2.383,0.0,5.907,3.304,0.0,270.291,-9999,-9999,183.55,183.55,0.0,-9999,-9999,252.655,252.655,0.0,-9999,-9999,234.65,234.65,0.0,-9999,-9999,5.092,5.092,0.0,78.171,78.171,0.0,0.0,0.0,0.0,3.331,3.331,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151024,0.240004,0.0,-9999,-9999,0.775191,0.761223,0.0,-9999,-9999,0.100876,0.232813,0.0,-9999,-9999,0.754802,0.77242,0.0,-9999,-9999,0.0956068,0.100876,0.100876,0.124399,0.162091,0.174359,0.223332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702177,0.752521,0.754802,0.754802,0.775191,0.775191,0.775191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781702,0.0673425,0.078952,0.00567269,0.0543629,0.0570934,0.0579988,0.0667627,0.084063,0.0849903,0.186624,-0.358264,-0.348362,-0.360991,0.00549266,-0.401729,-0.398879,-0.396864,-0.358264,-0.344864,-0.322196,-0.302329,0.451869,0.448532,0.53579,0.030628,0.374604,0.432151,0.434616,0.462784,0.613048,0.635207,0.67016,0.0,0.332615,0.193719,0.0247822,0.0,0.0,0.0,0.260331,0.30715,0.330487,0.336664,-9999,-9999
20090220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.124,1.649,0.938,4.868,1.471,3.124,0.0,1.649,0.938,0.0,4.868,1.471,0.0,272.936,-9999,-9999,153.684,153.684,0.0,-9999,-9999,288.415,288.415,0.0,-9999,-9999,256.994,256.994,0.0,-9999,-9999,4.708,4.708,0.0,78.5,78.5,0.0,0.0,0.0,0.0,5.015,5.015,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165927,0.267131,0.0,-9999,-9999,-0.411145,0.91678,0.0,-9999,-9999,0.143216,0.195984,0.0,-9999,-9999,-0.42639,0.897125,0.0,-9999,-9999,0.107587,0.135893,0.143216,0.148454,0.165927,0.199872,0.205879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.443763,-0.42639,-0.42639,-0.420273,-0.411145,-0.411145,-0.385224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770272,0.0670181,0.0780828,0.00567895,0.0538564,0.0561192,0.0570959,0.0664106,0.083312,0.084231,0.18557,0.178794,0.189318,0.187462,0.00695616,0.140987,0.144306,0.156215,0.18625,0.197952,0.2038,0.313546,0.433476,0.42959,0.529945,0.030949,0.371375,0.432261,0.433476,0.442981,0.607765,0.635369,0.670331,0.0,0.278854,0.162415,0.0207798,0.0,0.0,0.0,0.218245,0.257515,0.277069,0.28224,-9999,-9999
20090221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.282,1.921,1.944,4.891,2.037,3.282,0.0,1.921,1.944,0.0,4.891,2.037,0.0,275.598,-9999,-9999,175.507,175.507,0.0,-9999,-9999,266.739,266.739,0.0,-9999,-9999,243.451,243.451,0.0,-9999,-9999,5.084,5.084,0.0,78.865,78.865,0.0,0.0,0.0,0.0,3.431,3.431,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105861,0.254966,0.0,-9999,-9999,0.5928,0.688656,0.0,-9999,-9999,0.0925899,0.220872,0.0,-9999,-9999,0.580977,0.682916,0.0,-9999,-9999,0.0925899,0.0925899,0.105861,0.121698,0.141544,0.160287,0.169398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513706,0.578167,0.578389,0.580977,0.5928,0.5928,0.5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779975,0.0675114,0.078902,0.00570323,0.054393,0.0568893,0.0578403,0.0669186,0.0841248,0.0850527,0.187033,-0.271117,-0.26086,-0.266961,0.00491332,-0.297572,-0.291145,-0.286694,-0.274605,-0.26532,-0.229119,-0.203572,0.443569,0.439837,0.534695,0.0308967,0.374935,0.433496,0.435968,0.45364,0.613591,0.637184,0.672246,0.0,0.318171,0.18531,0.0237072,0.0,0.0,0.0,0.249023,0.293816,0.316135,0.322041,-9999,-9999
20090222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.133,2.979,1.127,5.496,1.911,4.133,0.0,2.979,1.127,0.0,5.496,1.911,0.0,278.274,-9999,-9999,181.72,181.72,0.0,-9999,-9999,256.358,256.358,0.0,-9999,-9999,236.964,236.964,0.0,-9999,-9999,5.164,5.164,0.0,79.004,79.004,0.0,0.0,0.0,0.0,2.708,2.708,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151024,0.240004,0.0,-9999,-9999,0.775191,0.761223,0.0,-9999,-9999,0.100876,0.232813,0.0,-9999,-9999,0.754802,0.77242,0.0,-9999,-9999,0.0956068,0.100876,0.100876,0.124399,0.162091,0.174359,0.223332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702177,0.752521,0.754802,0.754802,0.775191,0.775191,0.775191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823423,0.0700733,0.0827045,0.00586128,0.0569657,0.0602476,0.0611387,0.0700733,0.0874275,0.0886508,0.194499,-0.355115,-0.345631,-0.357238,0.0055895,-0.398977,-0.39533,-0.39408,-0.355115,-0.33881,-0.317917,-0.297762,0.480354,0.476856,0.55578,0.0311002,0.392191,0.441221,0.443737,0.480602,0.641829,0.648539,0.684225,0.0,0.329382,0.191838,0.0245421,0.0,0.0,0.0,0.257799,0.304167,0.327275,0.33339,-9999,-9999
20090223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.112,2.312,3.434,6.068,3.901,4.112,0.0,2.312,3.434,0.0,6.068,3.901,0.0,280.965,-9999,-9999,192.762,192.762,0.0,-9999,-9999,252.12,252.12,0.0,-9999,-9999,234.317,234.317,0.0,-9999,-9999,5.498,5.498,0.0,78.206,78.206,0.0,0.0,0.0,0.0,2.493,2.493,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,23.3283,0.0,-9999,-9999,-9999,-9999,-9999,87.1344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.102282,0.0,-9999,-9999,-0.1223,0.0,-9999,-9999,-0.109379,0.0,0.00260971,-0.127976,-0.1223,-0.1223,-0.115301,-0.102282,-0.0832017,-0.0798255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183819,0.256247,0.0,-9999,-9999,-0.405502,0.89611,0.0,-9999,-9999,0.160199,0.179439,0.0,-9999,-9999,-0.420085,0.87702,0.0,-9999,-9999,0.13063,0.159265,0.160199,0.16608,0.183819,0.219122,0.225369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.437893,-0.420085,-0.420085,-0.415426,-0.405502,-0.405502,-0.388844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831068,0.07009,0.0832112,0.00583124,0.0572066,0.0609515,0.061763,0.07009,0.0874298,0.0885995,0.194682,0.183562,0.19239,0.19259,0.00706986,0.145805,0.150721,0.161422,0.1896,0.203083,0.208874,0.322659,0.497752,0.494909,0.55989,0.0307657,0.393598,0.439929,0.442438,0.497752,0.64413,0.650696,0.682222,0.0,0.34919,0.203371,0.0260162,0.0,0.0,0.0,0.273308,0.322454,0.346958,0.353444,-9999,-9999
20090224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.278,2.404,1.757,6.315,2.394,4.278,0.0,2.404,1.757,0.0,6.315,2.394,0.0,283.668,-9999,-9999,179.184,179.184,0.0,-9999,-9999,272.178,272.178,0.0,-9999,-9999,246.849,246.849,0.0,-9999,-9999,4.981,4.981,0.0,77.921,77.921,0.0,0.0,0.0,0.0,3.22,3.22,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,1.0,27.8435,0.0,-9999,-9999,-9999,-9999,-9999,104.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.341455,0.0,-9999,-9999,0.328371,0.0,-9999,-9999,0.345862,0.0,0.00325995,0.312737,0.328371,0.328371,0.348886,0.360379,0.366424,0.370209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117187,0.253461,0.0,-9999,-9999,0.559319,0.691719,0.0,-9999,-9999,0.103385,0.218314,0.0,-9999,-9999,0.548009,0.685692,0.0,-9999,-9999,0.103385,0.103385,0.117187,0.134943,0.159177,0.173789,0.187757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479481,0.54023,0.540439,0.548009,0.559319,0.559319,0.559319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834,0.0705355,0.0835706,0.00587839,0.0575125,0.061108,0.0619583,0.0705355,0.0879881,0.0891709,0.195896,-0.266937,-0.257836,-0.262292,0.00502379,-0.293338,-0.285463,-0.282255,-0.271488,-0.262625,-0.224993,-0.195636,0.493533,0.490334,0.56111,0.0310214,0.395781,0.442133,0.444654,0.493533,0.647704,0.654305,0.685639,0.0,0.324807,0.189174,0.0242014,0.0,0.0,0.0,0.254218,0.299943,0.322729,0.328759,-9999,-9999
20090225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.061,2.321,1.481,5.952,1.857,4.061,0.0,2.321,1.481,0.0,5.952,1.857,0.0,286.383,-9999,-9999,184.839,184.839,0.0,-9999,-9999,279.322,279.322,0.0,-9999,-9999,251.313,251.313,0.0,-9999,-9999,4.933,4.933,0.0,78.436,78.436,0.0,0.0,0.0,0.0,6.758,6.758,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,21.9572,0.0,-9999,-9999,-9999,-9999,-9999,90.5004,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.45359,0.0,-9999,-9999,0.415704,0.0,-9999,-9999,0.439943,0.0,0.00518322,0.387712,0.415704,0.415704,0.428927,0.459811,0.466707,0.492261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166671,0.231023,0.0,-9999,-9999,0.731046,0.773268,0.0,-9999,-9999,0.114517,0.226761,0.0,-9999,-9999,0.711544,0.782658,0.0,-9999,-9999,0.110433,0.114517,0.114517,0.138981,0.178181,0.190939,0.243514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659689,0.707308,0.711544,0.711544,0.731046,0.731046,0.731046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821047,0.0698673,0.0824722,0.00584371,0.0567925,0.0600814,0.0609651,0.0698673,0.0871719,0.0883969,0.193919,-0.355284,-0.345837,-0.35747,0.00557829,-0.399137,-0.395486,-0.394253,-0.355284,-0.339398,-0.318119,-0.298342,0.480062,0.476649,0.554706,0.0310243,0.390998,0.440404,0.442915,0.480062,0.639877,0.647337,0.682957,0.0,0.334973,0.195093,0.0249581,0.0,0.0,0.0,0.262177,0.309329,0.332831,0.33905,-9999,-9999
