TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20100606,26.637,1.0,23.298,3.542,1.0,28.64,4.796,1.0,27.273,23.469,2.479,29.554,4.587,26.637,1.0,23.298,3.542,1.0,28.64,4.796,1.0,482.895,373.506,1.0,329.678,373.506,1.0,-9999,-9999,364.489,364.489,0.0,389.558,1.0,401.92,389.558,1.0,19.903,1.0,21.705,19.903,1.0,99.744,99.746,1.0,0.0,0.0,1.0,2.203,1.807,1.0,0.232083333333,1.0,191.781666667,1.0,718.270625,1.0,409.919,1.0,24.471,1.0,13.063,1.0,29.2336,1.0,61.0253,1.0,67.5655,66.2863,68.9415,2.69697,3.33882,86.1238,1.0,95.3538,93.5485,97.2957,3.90788,4.79454,15.0,1,18,30,18,30,-0.649376,1.0,0.353786,0.572876,-0.210236,0.979167,0.334642,0.561255,-0.328041,0.997396,0.0656855,-0.75906,-0.75906,-0.75906,-0.490245,0.139787,0.142099,0.205212,1.0,1.0,1.0,0.979167,1.0,1.0,1.0,0.185332,3.1324,1.0,0.643039,1.19681,-1.11243,3.07927,1.0,0.385602,0.395759,1.12719,1.9683,1.0,0.597887,1.17317,-1.00046,3.10904,0.966667,0.370849,0.381399,0.0548322,0.0548322,0.0548322,0.52347,2.0681,2.07361,2.1558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.20324,-1.20324,-1.20324,-1.11243,-1.02507,-1.02507,-0.977078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.81468,2.17893,2.41704,0.112553,1.69457,1.69457,1.69457,1.98243,3.30313,3.30356,3.32223,2.47267,2.38917,2.74509,0.0486277,2.45363,2.45363,2.45363,2.53753,3.09835,3.16334,3.18013,2.83556,2.9288,3.09984,0.0598283,2.83556,2.83556,2.83556,2.92484,3.31163,3.36631,3.57934,2.39233,2.45589,2.56548,0.0404205,2.39233,2.39233,2.39233,2.465,2.7049,2.72217,2.87093,-9999,-9999
20100607,25.104,1.0,21.81,2.411,1.0,27.081,4.626,1.0,24.85,21.695,2.31,26.743,4.334,25.104,1.0,21.81,2.411,1.0,27.081,4.626,1.0,483.345,372.581,1.0,327.031,372.581,1.0,-9999,-9999,354.317,354.317,0.0,367.806,1.0,391.513,367.806,1.0,20.896,1.0,17.582,20.896,1.0,99.66,99.604,1.0,0.0,0.0,1.0,1.805,2.016,1.0,0.240625,1.0,183.501895833,1.0,716.493541667,1.0,401.04,1.0,24.297,1.0,13.0,1.0,20.4027,1.0,61.475,1.0,68.0635,66.7792,69.4496,2.85803,3.47662,92.55,1.0,102.469,100.535,104.556,5.00101,5.82163,15.0,1,18,30,18,30,-0.276769,1.0,0.369799,0.39985,-0.362527,0.958333,0.334565,0.367508,-0.164157,0.99375,0.0254805,-0.367331,-0.300243,-0.300243,-0.2682,-0.0117305,0.00391882,0.0307407,0.958333,1.0,1.0,0.958333,1.0,1.0,1.0,1.93606,3.58817,1.0,0.747391,0.772305,-1.58837,2.8463,1.0,0.352135,0.371089,1.45402,2.58962,1.0,0.642022,0.670861,-1.43137,2.93101,0.933333,0.343083,0.362511,1.44413,1.90009,1.90009,1.93606,2.25261,2.28926,2.29143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.60298,-1.60298,-1.60298,-1.43284,-1.36965,-1.36882,-1.32616,1.0,1.0,1.0,0.933333,1.0,1.0,1.0,1.73602,2.04803,2.27706,0.101056,1.63273,1.63273,1.63273,1.86508,3.0552,3.07964,3.08016,2.23241,2.41055,2.44122,0.0781288,1.93298,1.93298,1.93298,2.23241,3.02446,3.07624,3.09137,2.561,2.69893,2.75527,0.0659673,2.46274,2.48755,2.561,2.561,2.79222,2.94837,3.01644,2.27107,2.3266,2.41943,0.0486984,2.25696,2.27107,2.27107,2.27666,2.41853,2.51491,2.57276,-9999,-9999
20100608,24.657,1.0,20.726,3.484,1.0,27.016,4.93,1.0,23.529,19.948,2.029,25.678,4.602,24.657,1.0,20.726,3.484,1.0,27.016,4.93,1.0,483.762,368.298,1.0,333.725,368.298,1.0,-9999,-9999,337.749,337.749,0.0,368.535,1.0,374.562,368.535,1.0,19.702,1.0,18.158,19.702,1.0,99.723,99.617,1.0,0.0,0.0,1.0,1.781,2.284,1.0,0.27875,1.0,175.363125,1.0,708.256458333,1.0,404.332,1.0,24.061,1.0,12.854,1.0,17.7204,1.0,63.3365,1.0,70.1244,68.8012,71.4936,2.75601,3.40279,79.0467,1.0,87.5183,85.867,89.2272,4.12017,4.8146,15.0,1,18,30,18,30,0.844679,1.0,0.362877,0.403668,0.662916,1.0,0.334675,0.378517,0.519522,0.991146,0.0233468,0.393207,0.393207,0.393207,0.485993,0.546328,0.746859,0.844679,1.0,1.0,1.0,0.979167,1.0,1.0,1.0,2.36668,1.40992,1.0,0.697904,0.749,-0.117653,2.9036,1.0,0.371069,0.39672,2.20378,1.41674,1.0,0.639891,0.695264,-0.300159,2.77949,1.0,0.344767,0.372235,1.82288,1.82288,1.82288,2.15419,2.35801,2.36668,2.47621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.617783,-0.609291,-0.602012,-0.487467,-0.487467,-0.328615,-0.117653,0.966667,0.966667,0.966667,1.0,1.0,0.966667,1.0,1.74933,2.04727,2.28844,0.0979171,1.67224,1.67224,1.67224,1.8628,3.02868,3.06615,3.08057,1.11594,1.38435,1.76892,0.094622,0.904649,1.27904,1.27904,1.31872,2.47543,2.53899,2.54268,2.55846,2.8529,2.69003,0.0554253,2.47535,2.55846,2.55846,2.56239,2.65755,2.70936,3.10769,2.40872,2.54315,2.50801,0.0407626,2.38425,2.38425,2.40872,2.40872,2.46357,2.61662,2.69061,-9999,-9999
20100609,22.243,1.0,19.217,2.851,1.0,24.059,4.909,1.0,21.508,18.078,1.84,23.566,3.83,22.243,1.0,19.217,2.851,1.0,24.059,4.909,1.0,484.147,372.334,1.0,327.098,372.334,1.0,-9999,-9999,335.208,335.208,0.0,352.436,1.0,371.963,352.436,1.0,16.59,1.0,13.132,16.59,1.0,99.842,99.805,1.0,0.0,0.0,1.0,2.462,2.539,1.0,0.318958333333,1.0,176.997916667,1.0,716.005208333,1.0,394.017,1.0,23.55,1.0,12.458,1.0,10.6304,1.0,51.0604,1.0,56.4131,54.3877,57.6365,2.48242,3.45864,96.2017,1.0,106.287,102.471,108.592,5.16061,6.87166,15.0,1,18,30,18,30,-0.52358,1.0,0.369081,0.375489,-0.527754,1.0,0.340505,0.34744,-0.590973,0.990625,0.0124584,-0.69841,-0.683002,-0.654165,-0.559041,-0.559041,-0.544853,-0.52358,0.979167,0.979167,0.979167,1.0,1.0,1.0,1.0,2.08804,1.23804,1.0,0.673537,0.702881,-2.0601,2.69889,1.0,0.400646,0.401622,2.05541,1.27306,1.0,0.63267,0.663823,-2.04696,2.7148,1.0,0.36267,0.363749,1.55861,1.65216,1.71637,2.04942,2.0541,2.0541,2.08804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.10592,-2.09441,-2.09441,-2.06972,-2.04437,-2.03844,-2.03503,0.966667,1.0,1.0,1.0,0.966667,0.966667,0.966667,1.58661,1.80587,2.02987,0.0830178,1.50997,1.50997,1.50997,1.65313,2.63659,2.67039,2.69948,2.19798,2.33363,2.62085,0.0880173,2.06901,2.06901,2.06901,2.19798,3.28849,3.30835,3.32455,2.55508,2.8625,2.54419,0.0388812,2.15784,2.29593,2.35145,2.55508,2.55508,2.6925,3.15741,2.91419,3.16098,2.93965,0.0252498,2.67056,2.78757,2.87958,2.91419,2.97089,3.11725,3.32188,-9999,-9999
20100610,18.45,1.0,16.256,2.694,1.0,19.767,4.496,1.0,18.202,15.511,2.196,19.816,3.982,18.45,1.0,16.256,2.694,1.0,19.767,4.496,1.0,484.498,370.31,1.0,325.889,370.31,1.0,-9999,-9999,302.568,302.568,0.0,331.444,1.0,338.569,331.444,1.0,11.748,1.0,10.409,11.748,1.0,99.704,99.748,1.0,0.0,0.0,1.0,2.774,2.309,1.0,0.304166666667,1.0,175.630833333,1.0,712.120833333,1.0,389.674,1.0,22.247,1.0,12.0,1.0,-2.68,1.0,45.0571,1.0,49.886,47.9932,50.9019,2.02629,2.95886,112.909,1.0,125.01,120.267,127.556,4.82463,7.24369,15.0,1,18,30,18,30,-1.87395,1.0,0.318687,0.322407,-1.97004,0.979167,0.304226,0.30812,-1.86981,0.991667,0.0114437,-1.98287,-1.93326,-1.88964,-1.8707,-1.8707,-1.83559,-1.79445,0.979167,0.979167,0.979167,1.0,1.0,1.0,1.0,1.42589,1.24991,1.0,0.528483,0.569327,-3.74486,2.90818,1.0,0.375355,0.389406,1.12362,0.913767,1.0,0.510348,0.552534,-3.71165,2.96017,0.966667,0.355329,0.370141,0.907371,1.01075,1.06836,1.22212,1.43425,1.43425,1.55312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.74486,-3.74486,-3.74486,-3.71165,-3.54726,-3.53754,-3.53156,1.0,1.0,1.0,0.966667,1.0,0.966667,0.966667,1.25206,1.29051,1.50228,0.0545605,1.16492,1.16492,1.16492,1.25206,1.81574,1.86636,1.93394,3.22802,3.26055,3.37208,0.0512662,3.03562,3.03562,3.03562,3.22802,3.65133,3.756,3.75645,2.51582,2.47408,2.31117,0.0573553,1.63424,1.81598,2.05555,2.51582,2.51582,2.62938,2.74382,3.67344,3.75734,3.56549,0.0362245,3.05992,3.34729,3.39042,3.67344,3.67344,3.76106,3.89247,-9999,-9999
20100611,19.863,1.0,16.97,4.383,1.0,21.598,4.686,1.0,20.509,17.451,4.023,22.343,5.157,19.863,1.0,16.97,4.383,1.0,21.598,4.686,1.0,484.816,371.968,1.0,337.471,371.968,1.0,-9999,-9999,306.456,306.456,0.0,336.496,1.0,342.547,336.496,1.0,13.952,1.0,15.771,13.952,1.0,99.29,99.426,1.0,0.0,0.0,1.0,2.063,1.932,1.0,0.233333333333,1.0,179.4348125,1.0,715.31875,1.0,394.119,1.0,21.845,1.0,12.0,1.0,2.81188,1.0,44.8935,1.0,49.815,48.767,50.7179,2.08224,2.53519,114.28,1.0,126.808,124.14,129.106,5.2047,6.37507,15.0,1,18,30,18,30,-2.0449,1.0,0.337714,0.38271,-1.83105,1.0,0.314902,0.362739,-1.87174,0.985417,0.0300182,-2.05054,-2.05054,-2.05054,-2.01233,-1.70446,-1.69045,-1.69045,1.0,1.0,1.0,1.0,0.979167,0.979167,0.979167,1.01369,1.56525,1.0,0.595794,0.622705,-3.76111,3.05807,1.0,0.378599,0.418121,1.16322,1.49006,1.0,0.526993,0.557237,-3.52112,3.04058,1.0,0.368453,0.408956,0.999205,0.999205,0.999205,1.09739,1.36137,1.36137,1.42999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.76111,-3.76111,-3.76111,-3.76111,-3.42321,-3.40622,-3.40024,1.0,1.0,1.0,1.0,0.966667,0.966667,0.966667,1.29005,1.22058,1.43196,0.0409932,1.23195,1.23195,1.23195,1.29005,1.49995,1.54805,1.84913,3.27014,3.05163,3.3037,0.0193058,3.16606,3.21705,3.2525,3.28249,3.28249,3.33496,3.54153,2.68806,2.542,2.39341,0.0853726,1.36393,2.01034,2.01923,2.56027,2.68806,2.68806,2.85698,3.73556,3.67257,3.5371,0.0547567,2.81617,3.2536,3.32164,3.6177,3.73556,3.73556,3.78946,-9999,-9999
20100612,23.519,1.0,19.194,4.074,1.0,26.115,4.776,1.0,22.842,19.184,2.792,25.037,4.593,23.519,1.0,19.194,4.074,1.0,26.115,4.776,1.0,485.102,369.698,1.0,331.453,369.698,1.0,-9999,-9999,319.024,319.024,0.0,354.006,1.0,355.405,354.006,1.0,20.202,1.0,20.237,20.202,1.0,99.448,99.447,1.0,0.0,0.0,1.0,1.293,1.659,1.0,0.227234042553,0.979166666667,176.713333333,1.0,710.9525,1.0,395.09,1.0,22.928,1.0,12.0,1.0,15.2373,1.0,52.4148,1.0,58.1608,56.9373,60.1932,2.97852,3.83364,103.073,1.0,114.372,111.966,118.369,4.49564,6.53737,15.0,1,18,30,18,30,-0.644583,1.0,0.360226,0.393986,-0.559913,1.0,0.332447,0.368759,-0.466785,0.982812,0.0360625,-0.689835,-0.654626,-0.654626,-0.644583,-0.346622,-0.33549,-0.21255,1.0,1.0,1.0,1.0,0.958333,0.958333,0.958333,0.575591,1.75263,1.0,0.640456,0.708307,-1.3392,2.7297,1.0,0.401016,0.40919,0.594487,1.56219,1.0,0.564806,0.640718,-1.21999,2.63273,1.0,0.384571,0.393087,0.459307,0.615146,0.615367,0.615367,1.20734,1.22017,1.43301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.37855,-1.37855,-1.37855,-1.3392,-1.23853,-1.21578,-1.18752,1.0,1.0,1.0,1.0,0.933333,0.933333,0.933333,1.47296,1.27267,1.58545,0.0492404,1.41993,1.42182,1.467,1.46711,1.50578,1.62235,2.16928,2.10976,1.83258,2.05224,0.0306044,1.75732,1.85618,1.85828,2.11755,2.12174,2.12174,2.38183,2.93533,2.78801,2.63199,0.0938234,1.5864,2.27331,2.27474,2.65575,2.93533,2.93533,2.93533,2.86459,2.76293,2.65441,0.0671609,1.92999,2.39103,2.408,2.66225,2.86459,2.86459,2.86459,-9999,-9999
20100613,25.813,1.0,21.284,3.821,1.0,28.531,5.209,1.0,24.469,20.8,3.324,26.671,4.764,25.813,1.0,21.284,3.821,1.0,28.531,5.209,1.0,485.355,373.975,1.0,336.55,373.975,1.0,-9999,-9999,332.984,332.984,0.0,361.57,1.0,369.688,361.57,1.0,24.922,1.0,20.896,24.922,1.0,99.939,99.786,1.0,0.0,0.0,1.0,1.382,1.836,1.0,0.196086956522,0.958333333333,181.458125,1.0,719.168958333,1.0,395.453,1.0,23.837,1.0,12.0,1.0,20.1242,1.0,54.4266,1.0,61.0441,60.0555,64.5934,3.19811,4.64148,81.514,1.0,91.4249,89.9444,96.7406,4.52855,6.77414,15.0,1,18,30,18,30,0.383432,0.979167,0.395357,0.398237,0.144073,0.979167,0.343208,0.346521,0.360476,0.96875,0.0167814,0.28585,0.309713,0.309713,0.312083,0.383432,0.405321,0.565467,0.979167,0.979167,0.979167,0.958333,0.979167,0.979167,0.9375,1.70134,2.93328,1.0,0.694525,0.739369,-0.429617,2.3023,0.966667,0.444895,0.449487,0.960705,1.91932,1.0,0.553818,0.609111,-0.354287,2.3976,0.966667,0.41183,0.416787,1.32132,1.5142,1.66314,1.66314,1.73162,2.02136,2.29554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.587876,-0.557792,-0.539413,-0.520355,-0.478173,-0.429617,-0.39565,0.966667,0.933333,0.966667,0.966667,0.933333,0.966667,0.9,1.53274,1.23172,1.64577,0.0602402,1.38276,1.39491,1.45328,1.56711,1.56711,1.64274,2.38389,1.16402,1.08765,1.28529,0.0457455,1.06227,1.07068,1.08976,1.2574,1.2574,1.37435,1.81843,2.8399,2.76778,2.68904,0.0454921,2.31567,2.45282,2.51361,2.6201,2.8399,2.8399,2.8399,2.07066,1.97318,2.00828,0.0282615,1.82804,1.83088,1.93816,1.97383,2.07066,2.07066,2.07066,-9999,-9999
20100614,27.426,1.0,22.974,4.042,1.0,30.098,5.839,1.0,25.801,21.291,3.043,28.506,4.961,27.426,1.0,22.974,4.042,1.0,30.098,5.839,1.0,485.575,374.701,1.0,336.418,374.701,1.0,-9999,-9999,339.776,339.776,0.0,368.267,1.0,376.636,368.267,1.0,28.579,1.0,22.837,28.579,1.0,99.751,99.586,1.0,0.0,0.0,1.0,1.215,1.918,1.0,0.2325,1.0,179.642729167,1.0,720.560833333,1.0,396.81,1.0,24.628,1.0,12.0,1.0,23.1535,1.0,68.5269,1.0,77.3525,75.6141,89.8782,3.38112,11.1012,73.2948,1.0,82.7345,80.8751,96.1316,4.0256,12.0046,15.0,1,18,30,18,30,0.576721,1.0,0.426931,0.44532,0.604507,0.958333,0.391398,0.411379,0.671619,0.971875,0.0441801,0.492356,0.506456,0.506456,0.576721,0.638295,0.759754,1.24427,0.958333,1.0,1.0,1.0,0.958333,0.958333,0.9375,0.0423072,3.86048,1.0,0.758948,0.805187,0.863825,2.49637,1.0,0.475333,0.48051,-0.347214,3.58432,1.0,0.694395,0.744654,1.14038,2.49891,0.933333,0.436567,0.442198,-0.360685,-0.120311,-0.120311,-0.0264521,0.0423072,0.417554,1.73975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.763654,0.853058,0.853058,0.863825,0.937647,0.99374,1.06265,0.9,1.0,1.0,1.0,0.933333,0.933333,0.933333,1.48977,1.22962,1.60052,0.0725284,1.24367,1.26582,1.33496,1.52732,1.52732,1.59011,2.50301,0.763098,0.625117,0.928896,0.0364611,0.635304,0.70054,0.716687,0.913044,1.02087,1.02087,1.25874,2.73573,2.85032,2.89981,0.0375602,2.54984,2.73573,2.73573,2.82564,3.09052,3.10695,3.11352,1.5782,1.5557,1.71499,0.0277321,1.53613,1.5782,1.5782,1.65021,1.86954,1.92887,1.99211,-9999,-9999
20100615,25.554,1.0,21.352,2.393,1.0,28.075,5.132,1.0,23.51,19.578,2.023,25.869,4.394,25.554,1.0,21.352,2.393,1.0,28.075,5.132,1.0,485.762,371.907,1.0,338.387,371.907,1.0,-9999,-9999,326.828,326.828,0.0,359.382,1.0,363.389,359.382,1.0,24.519,1.0,18.462,24.519,1.0,99.317,99.171,1.0,0.0,0.0,1.0,1.286,1.905,1.0,0.25125,1.0,173.536895833,1.0,715.196875,1.0,401.411,1.0,24.815,1.0,12.0,1.0,17.5331,1.0,61.5219,1.0,69.5036,68.1154,80.6906,3.25077,9.87247,77.5702,1.0,87.634,85.8836,101.739,4.31291,12.5199,15.0,1,18,30,18,30,-0.0252914,1.0,0.405472,0.424657,0.0711093,0.979167,0.362752,0.384077,0.0912588,0.970833,0.0264137,-0.0252914,-0.0133535,-0.0133535,0.0269871,0.0711823,0.239042,0.461937,1.0,1.0,1.0,0.9375,0.958333,0.9375,0.916667,1.14686,1.90115,1.0,0.750469,0.754967,-0.727109,2.89243,1.0,0.433688,0.447518,1.11622,1.81225,1.0,0.631146,0.636488,-0.560096,2.93028,0.966667,0.411602,0.42615,0.98624,1.07599,1.07599,1.17753,1.17753,1.24057,1.72104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.727109,-0.727109,-0.727109,-0.609542,-0.531335,-0.506317,-0.320393,1.0,1.0,1.0,0.966667,0.933333,0.9,0.866667,1.2263,1.02031,1.27711,0.0731125,0.872466,0.894737,1.00211,1.22448,1.2263,1.23946,2.14314,1.07967,0.949201,1.18585,0.0542514,0.763064,0.845479,0.845479,1.23784,1.23784,1.25159,1.6812,2.43418,2.78298,2.85278,0.0717633,2.43418,2.43418,2.43418,2.67032,3.23744,3.38443,3.44473,1.92965,2.10889,2.2919,0.0602206,1.92965,1.92965,1.92965,2.16653,2.71356,2.7814,2.7814,-9999,-9999
20100616,21.058,1.0,17.766,2.66,1.0,23.033,4.696,1.0,20.767,17.825,3.018,22.531,4.927,21.058,1.0,17.766,2.66,1.0,23.033,4.696,1.0,485.916,371.746,1.0,343.674,371.746,1.0,-9999,-9999,301.539,301.539,0.0,342.102,1.0,337.517,342.102,1.0,15.858,1.0,16.083,15.858,1.0,99.562,99.539,1.0,0.0,0.0,1.0,1.617,1.824,1.0,0.252708333333,1.0,175.2648125,1.0,714.893125,1.0,395.438,1.0,23.556,1.0,12.0,1.0,2.65021,1.0,53.0986,1.0,60.9784,58.9195,69.6428,3.03772,8.50972,111.978,1.0,128.596,124.254,146.868,5.32326,17.5885,15.0,1,18,30,18,30,-1.40778,1.0,0.337042,0.353414,-1.39705,1.0,0.313427,0.330969,-1.39295,0.995833,0.0274608,-1.53112,-1.53112,-1.53112,-1.41947,-1.34432,-1.31848,-1.14118,1.0,1.0,1.0,1.0,1.0,0.979167,0.979167,0.541532,1.76019,1.0,0.627767,0.651571,-2.49549,2.47006,1.0,0.358019,0.363292,0.412051,1.30628,1.0,0.561996,0.588466,-2.40125,2.5739,1.0,0.346166,0.351617,0.161898,0.200772,0.200772,0.356428,0.541532,0.549785,1.02446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.49549,-2.4812,-2.4812,-2.4812,-2.37419,-2.35786,-2.3471,1.0,1.0,1.0,1.0,0.966667,1.0,1.0,0.869351,0.719476,0.854956,0.0636884,0.471406,0.489347,0.580422,0.825202,0.825202,0.869351,1.54638,2.17719,2.11652,2.24791,0.0477896,1.81572,1.89891,1.94862,2.29452,2.35633,2.35633,2.68755,2.05987,2.50099,2.32489,0.0487107,1.92996,2.05987,2.05987,2.14635,2.54384,2.72008,2.72008,3.14994,3.42881,3.41023,0.0442961,3.14994,3.14994,3.14994,3.2989,3.61798,3.7945,3.80296,-9999,-9999
