TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20020320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.865,-12.69,1.69,-9.187,2.146,-10.865,0.0,-12.69,1.69,0.0,-9.187,2.146,0.0,299.331,55.466,0.520833,124.638,124.57,0.520833,-9999,-9999,219.596,219.596,0.0,-9999,-9999,195.515,195.515,0.0,-9999,-9999,0.268,0.268,0.0,98.554,98.554,0.0,1.981,1.981,0.0,1.737,1.737,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-4.70175,0.0,16.1358,0.0,-9999,-9999,-9999,-9999,-9999,9.90768,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-2.15452,0.0,-9999,-9999,-2.14287,0.0,-9999,-9999,-2.1751,0.0,0.0274452,-2.88283,-2.25626,-2.15582,-2.14287,-2.10506,-2.10506,-2.07735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.492841,0.0463033,0.0,-9999,-9999,-3.53288,3.72395,0.0,-9999,-9999,-0.469406,0.0484611,0.0,-9999,-9999,-3.53288,3.72395,0.0,-9999,-9999,-0.687555,-0.55174,-0.495448,-0.469406,-0.393381,-0.393381,-0.33764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70127,-3.66693,-3.53288,-3.53288,-3.53288,-3.53288,-3.53288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10259,1.09585,1.09919,0.00779699,0.981331,1.05749,1.06552,1.09935,1.14247,1.14963,1.15666,3.24546,3.23872,3.2743,0.0233007,3.08151,3.2121,3.23915,3.24754,3.26172,3.30385,3.33215,0.0768718,0.0553844,0.170389,0.0951609,0.0553844,0.0617317,0.0689782,0.0768718,0.0807985,0.0879398,0.106041,0.958483,0.938089,0.970116,0.0156393,0.938089,0.942883,0.943529,0.954823,0.958483,0.966932,0.992092,-9999,-9999
20020321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.433,-16.305,2.215,-14.631,2.829,-15.433,0.0,-16.305,2.215,0.0,-14.631,2.829,0.0,302.633,97.454,0.520833,207.662,207.467,0.520833,-9999,-9999,162.493,162.493,0.0,-9999,-9999,124.371,124.371,0.0,-9999,-9999,0.288,0.288,0.0,98.942,98.942,0.0,0.003,0.003,0.0,3.417,3.417,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-2.97239,0.0,22.1817,0.0,-9999,-9999,-9999,-9999,-9999,25.1131,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-1.79681,0.0,-9999,-9999,-1.78265,0.0,-9999,-9999,-1.7895,0.0,0.00997952,-2.04221,-1.81183,-1.78921,-1.78265,-1.76307,-1.76307,-1.74288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336972,0.0232874,0.0,-9999,-9999,-3.01445,3.11853,0.0,-9999,-9999,-0.308498,0.0218116,0.0,-9999,-9999,-3.01445,3.11853,0.0,-9999,-9999,-0.474497,-0.355905,-0.321675,-0.308498,-0.269102,-0.269102,-0.228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34197,-3.02481,-3.01445,-3.01445,-3.01445,-3.01445,-3.01445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572277,0.574091,0.543093,0.00548666,0.470978,0.509853,0.511245,0.560011,0.573118,0.573549,0.57457,2.35493,2.35674,2.33259,0.0132021,2.18645,2.26256,2.27569,2.35489,2.36211,2.36255,2.39467,0.0563868,0.0406251,0.0807867,0.0254968,0.0406251,0.0450289,0.0505945,0.0563868,0.0589695,0.0655871,0.0787904,1.19347,1.17829,1.2077,0.015631,1.17829,1.18161,1.18247,1.19069,1.19347,1.2004,1.23587,-9999,-9999
20020322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.558,-11.254,3.993,-7.998,4.06,-9.558,0.0,-11.254,3.993,0.0,-7.998,4.06,0.0,305.929,65.97,0.520833,210.508,210.226,0.520833,-9999,-9999,194.897,194.897,0.0,-9999,-9999,164.742,164.742,0.0,-9999,-9999,0.812,0.812,0.0,97.863,97.863,0.0,0.089,0.089,0.0,3.325,3.325,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-2.35077,0.0,24.5619,0.0,-9999,-9999,-9999,-9999,-9999,22.9401,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-3.46049,0.0,-9999,-9999,-3.45181,0.0,-9999,-9999,-3.45597,0.0,0.00712345,-3.63739,-3.46926,-3.45439,-3.45181,-3.43575,-3.43575,-3.42622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114118,0.199459,0.0,-9999,-9999,-6.29761,8.23368,0.0,-9999,-9999,-0.0966652,0.18926,0.0,-9999,-9999,-6.29761,8.23368,0.0,-9999,-9999,-0.250389,-0.122377,-0.101857,-0.0966652,-0.0643696,-0.0643696,-0.0451959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.49956,-6.30624,-6.29761,-6.29761,-6.29761,-6.29761,-6.29761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35169,1.33803,1.38252,0.0172743,1.15622,1.28791,1.33446,1.34692,1.49719,1.51315,1.52893,4.8035,4.78984,4.8385,0.0138068,4.72877,4.77379,4.78984,4.79971,4.93294,4.94313,4.96636,0.0828733,0.0597085,0.243885,0.162834,0.0597085,0.0666651,0.0741608,0.0828733,0.0872405,0.0943316,0.113877,1.19851,1.18349,1.2128,0.0156199,1.18349,1.18675,1.18758,1.19576,1.19851,1.20539,1.2411,-9999,-9999
20020323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.194,-9.309,1.446,-5.248,2.572,-7.194,0.0,-9.309,1.446,0.0,-5.248,2.572,0.0,309.219,55.466,0.520833,208.562,208.096,0.520833,-9999,-9999,200.324,200.324,0.0,-9999,-9999,171.504,171.504,0.0,-9999,-9999,0.941,0.941,0.0,97.431,97.431,0.0,0.064,0.064,0.0,2.341,2.341,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-5.49646,0.0,14.4301,0.0,-9999,-9999,-9999,-9999,-9999,10.6413,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-2.96849,0.0,-9999,-9999,-2.96849,0.0,-9999,-9999,-2.94203,0.0,0.0553966,-4.18682,-3.30288,-2.96849,-2.96849,-2.72971,-2.72971,-2.6269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12981,2.62743,0.0,-9999,-9999,-3.53288,3.72395,0.0,-9999,-9999,-2.12981,2.62743,0.0,-9999,-9999,-3.53288,3.72395,0.0,-9999,-9999,-3.31,-2.65659,-2.12981,-2.12981,-1.64959,-1.64959,-1.44283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70127,-3.66693,-3.53288,-3.53288,-3.53288,-3.53288,-3.53288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69036,1.66945,1.75114,0.0272633,1.41099,1.60347,1.66399,1.68306,1.93535,1.95971,1.98377,4.65885,4.63794,4.69317,0.0392109,4.33318,4.55562,4.63794,4.65167,4.71348,4.75438,4.92168,0.0936238,0.0674542,0.320601,0.229112,0.0674542,0.0754584,0.0833859,0.0936238,0.0987285,0.105954,0.128076,1.19459,1.17938,1.20882,0.0156486,1.17938,1.18271,1.18356,1.1918,1.19459,1.20153,1.23702,-9999,-9999
20020324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.61,-14.739,1.924,-12.571,1.671,-13.61,0.0,-14.739,1.924,0.0,-12.571,1.671,0.0,312.503,101.213,0.520833,226.424,225.76,0.520833,-9999,-9999,159.904,159.904,0.0,-9999,-9999,121.146,121.146,0.0,-9999,-9999,0.289,0.289,0.0,98.751,98.751,0.0,0.0,0.0,0.0,1.946,1.946,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-2.48195,0.0,20.7008,0.0,-9999,-9999,-9999,-9999,-9999,25.4106,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-2.70865,0.0,-9999,-9999,-2.70865,0.0,-9999,-9999,-2.66456,0.0,0.0333343,-3.30012,-2.94177,-2.70865,-2.70865,-2.51933,-2.51933,-2.43105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17075,0.409227,0.0,-9999,-9999,-3.01445,3.11853,0.0,-9999,-9999,-2.17075,0.409227,0.0,-9999,-9999,-3.01445,3.11853,0.0,-9999,-9999,-3.00426,-2.62831,-2.17075,-2.17075,-1.79001,-1.79001,-1.61247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34197,-3.02481,-3.01445,-3.01445,-3.01445,-3.01445,-3.01445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745822,0.745715,0.71912,0.00458685,0.647005,0.702525,0.702673,0.724459,0.745746,0.745772,0.745785,3.45447,3.45436,3.38368,0.0354031,3.05546,3.22185,3.222,3.45433,3.45443,3.48081,3.66872,0.0644151,0.0464094,0.104187,0.0410744,0.0464094,0.051557,0.0577991,0.0644151,0.0675035,0.0744185,0.0895374,1.22616,1.21226,1.2408,0.0154951,1.21226,1.21509,1.21577,1.2236,1.22616,1.23269,1.26981,-9999,-9999
20020325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.018,-14.897,4.28,-9.37,4.557,-12.018,0.0,-14.897,4.28,0.0,-9.37,4.557,0.0,315.778,70.172,0.520833,214.448,213.717,0.520833,-9999,-9999,184.512,184.512,0.0,-9999,-9999,151.804,151.804,0.0,-9999,-9999,0.44,0.44,0.0,99.416,99.416,0.0,0.0,0.0,0.0,1.326,1.326,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.814324,0.0,23.7678,0.0,-9999,-9999,-9999,-9999,-9999,25.3678,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-4.12189,0.0,-9999,-9999,-4.12189,0.0,-9999,-9999,-4.07494,0.0,0.0308704,-4.65895,-4.26166,-4.12189,-4.12189,-3.90945,-3.90945,-3.85419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44426,0.233418,0.0,-9999,-9999,-6.29761,8.23368,0.0,-9999,-9999,-1.44426,0.233418,0.0,-9999,-9999,-6.29761,8.23368,0.0,-9999,-9999,-2.30483,-1.71596,-1.44426,-1.44426,-1.01702,-1.01702,-0.905882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.49956,-6.30624,-6.29761,-6.29761,-6.29761,-6.29761,-6.29761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04812,1.0402,1.05679,0.00965761,0.921344,1.00366,1.03196,1.04443,1.11748,1.12684,1.1361,5.17001,5.1621,5.13173,0.0243798,4.84292,5.02692,5.03431,5.1621,5.1673,5.19676,5.33722,0.0719256,0.0518208,0.178808,0.108399,0.0518208,0.0577341,0.0645398,0.0719256,0.0755693,0.0824032,0.0993299,1.2116,1.19685,1.22601,0.01561,1.19685,1.2,1.20079,1.2089,1.2116,1.2184,1.25468,-9999,-9999
20020326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.417,-11.805,3.57,-5.3,4.671,-8.417,0.0,-11.805,3.57,0.0,-5.3,4.671,0.0,319.044,59.235,0.520833,217.284,216.473,0.520833,-9999,-9999,202.806,202.806,0.0,-9999,-9999,174.596,174.596,0.0,-9999,-9999,0.723,0.723,0.0,98.772,98.772,0.0,0.0,0.0,0.0,0.838,0.838,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-4.02975,0.0,16.1609,0.0,-9999,-9999,-9999,-9999,-9999,9.42255,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-2.21451,0.0,-9999,-9999,-2.21451,0.0,-9999,-9999,-2.2366,0.0,0.0285331,-2.96518,-2.32836,-2.21859,-2.21451,-2.14808,-2.14808,-2.12874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61349,0.132111,0.0,-9999,-9999,-3.53288,3.72395,0.0,-9999,-9999,-0.61349,0.132111,0.0,-9999,-9999,-3.53288,3.72395,0.0,-9999,-9999,-0.85318,-0.696746,-0.621683,-0.61349,-0.47988,-0.47988,-0.440985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70127,-3.66693,-3.53288,-3.53288,-3.53288,-3.53288,-3.53288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57611,1.55574,1.64277,0.0274889,1.31072,1.49355,1.55044,1.56898,1.82922,1.85435,1.87925,3.79062,3.77026,3.87937,0.0237042,3.68318,3.76495,3.77628,3.79141,3.97729,4.02733,4.10593,0.0880268,0.0634217,0.324775,0.238727,0.0634217,0.0709024,0.0785275,0.0880268,0.0927736,0.0998175,0.120603,1.21504,1.20045,1.2295,0.0155938,1.20045,1.20354,1.2043,1.21236,1.21504,1.22179,1.25825,-9999,-9999
20020327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.705,-7.199,7.309,-0.491,6.481,-3.705,0.0,-7.199,7.309,0.0,-0.491,6.481,0.0,322.301,106.218,0.520833,221.916,220.959,0.520833,-9999,-9999,222.243,222.243,0.0,-9999,-9999,198.812,198.812,0.0,-9999,-9999,2.036,2.036,0.0,97.875,97.875,0.0,0.0,0.0,0.0,1.921,1.921,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-2.74444,0.0,21.9852,0.0,-9999,-9999,-9999,-9999,-9999,25.0662,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-1.87432,0.0,-9999,-9999,-1.86266,0.0,-9999,-9999,-1.86476,0.0,0.0119529,-2.14816,-1.9092,-1.87561,-1.86266,-1.82486,-1.82486,-1.79715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.492841,0.0463033,0.0,-9999,-9999,-3.01445,3.11853,0.0,-9999,-9999,-0.469406,0.0484611,0.0,-9999,-9999,-3.01445,3.11853,0.0,-9999,-9999,-0.687555,-0.55174,-0.495448,-0.469406,-0.393381,-0.393381,-0.33764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34197,-3.02481,-3.01445,-3.01445,-3.01445,-3.01445,-3.01445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58329,2.52997,2.8401,0.0809291,1.98399,2.41121,2.51614,2.5646,3.39347,3.46683,3.54001,4.44595,4.39264,4.70486,0.0733651,4.12766,4.28213,4.37881,4.43397,5.21833,5.27731,5.36487,0.108988,0.0785241,0.776797,0.670444,0.0785241,0.0881601,0.0962288,0.108988,0.115306,0.122039,0.147871,1.22443,1.21019,1.23901,0.0155531,1.21019,1.21315,1.21386,1.22182,1.22443,1.23108,1.26801,-9999,-9999
20020328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.064,0.912,1.087,3.038,2.086,2.064,0.0,0.912,1.087,0.0,3.038,2.086,0.0,325.547,71.931,0.5,101.027,100.888,0.5,-9999,-9999,289.174,289.174,0.0,-9999,-9999,282.2,282.2,0.0,-9999,-9999,1.986,1.986,0.0,96.462,96.462,0.0,4.25,4.25,0.0,3.529,3.529,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-1.82302,0.0,24.4517,0.0,-9999,-9999,-9999,-9999,-9999,23.625,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-3.56256,0.0,-9999,-9999,-3.54902,0.0,-9999,-9999,-3.55248,0.0,0.00761979,-3.73707,-3.57621,-3.55528,-3.54902,-3.53035,-3.53035,-3.51105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336642,0.0237802,0.0,-9999,-9999,-6.05308,8.16311,0.0,-9999,-9999,-0.308172,0.0222675,0.0,-9999,-9999,-6.05308,8.16311,0.0,-9999,-9999,-0.474071,-0.355544,-0.321335,-0.308172,-0.268928,-0.268928,-0.228351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.24726,-6.06138,-6.05308,-6.05308,-6.05308,-6.05308,-6.05308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68787,3.60178,4.12159,0.132566,2.7468,3.42376,3.57946,3.65769,5.02803,5.14685,5.26541,7.23688,7.1508,7.67407,0.127888,6.47668,6.97629,7.12848,7.20723,8.55838,8.66596,8.79836,0.134943,0.0972254,1.19295,1.06144,0.0972254,0.109488,0.118256,0.134943,0.143157,0.14972,0.181793,0.865295,0.844901,0.875752,0.0147702,0.844901,0.849571,0.85049,0.861651,0.865295,0.873602,0.895531,-9999,-9999
20020329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.711,-1.76,1.494,2.803,2.863,0.711,0.0,-1.76,1.494,0.0,2.803,2.863,0.0,328.78,59.735,0.5,205.893,205.73,0.5,-9999,-9999,243.432,243.432,0.0,-9999,-9999,225.211,225.211,0.0,-9999,-9999,1.894,1.894,0.0,96.554,96.554,0.0,0.942,0.942,0.0,2.622,2.622,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-5.28985,0.0,16.5941,0.0,-9999,-9999,-9999,-9999,-9999,8.62407,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-1.9604,0.0,-9999,-9999,-1.95223,0.0,-9999,-9999,-1.99001,0.0,0.0251848,-2.65731,-2.03667,-1.95467,-1.95223,-1.93661,-1.93661,-1.92768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109837,0.203068,0.0,-9999,-9999,-3.39469,3.71613,0.0,-9999,-9999,-0.0926534,0.19271,0.0,-9999,-9999,-3.39469,3.71613,0.0,-9999,-9999,-0.247397,-0.117865,-0.0977906,-0.0926534,-0.0598135,-0.0598135,-0.0410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.51813,-3.52358,-3.39469,-3.39469,-3.39469,-3.39469,-3.39469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37342,3.2982,3.74297,0.114654,2.54085,3.1383,3.27868,3.34706,4.52714,4.62983,4.73222,5.32565,5.25042,5.73298,0.104424,5.08486,5.19182,5.2309,5.30173,6.46375,6.56103,6.67039,0.128961,0.0929153,1.0436,0.917881,0.0929153,0.104554,0.113226,0.128961,0.136716,0.143412,0.174044,1.22527,1.20877,1.23986,0.0163551,1.20877,1.2125,1.21328,1.22227,1.22527,1.2327,1.26875,-9999,-9999
20020330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.541,-5.09,1.525,-0.385,2.856,-2.541,0.0,-5.09,1.525,0.0,-0.385,2.856,0.0,332.002,106.551,0.5,192.987,192.824,0.5,-9999,-9999,238.45,238.45,0.0,-9999,-9999,219.004,219.004,0.0,-9999,-9999,1.461,1.461,0.0,97.061,97.061,0.0,0.506,0.506,0.0,2.705,2.705,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-3.42646,0.0,20.2991,0.0,-9999,-9999,-9999,-9999,-9999,25.5071,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-2.6949,0.0,-9999,-9999,-2.6949,0.0,-9999,-9999,-2.63713,0.0,0.0412028,-3.44984,-2.95653,-2.6949,-2.6949,-2.45569,-2.45569,-2.35355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24325,2.63098,0.0,-9999,-9999,-2.8962,3.11445,0.0,-9999,-9999,-2.24325,2.63098,0.0,-9999,-9999,-2.8962,3.11445,0.0,-9999,-9999,-3.45835,-2.78156,-2.24325,-2.24325,-1.74031,-1.74031,-1.52557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.21112,-2.90616,-2.8962,-2.8962,-2.8962,-2.8962,-2.8962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62052,2.57144,2.83376,0.0712952,2.04842,2.45506,2.55867,2.60334,3.32162,3.3849,3.4478,5.31542,5.26633,5.47089,0.045911,4.91075,5.26633,5.28084,5.31665,5.77731,5.84059,5.90349,0.114616,0.0825789,0.668435,0.556602,0.0825789,0.092723,0.101159,0.114616,0.121272,0.128278,0.155451,1.19459,1.17701,1.20881,0.0164622,1.17701,1.18115,1.18166,1.1914,1.19459,1.20235,1.2369,-9999,-9999
20020331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.649,-8.498,2.217,-5.084,2.268,-6.649,0.0,-8.498,2.217,0.0,-5.084,2.268,0.0,335.21,71.931,0.5,181.924,181.761,0.5,-9999,-9999,229.653,229.653,0.0,-9999,-9999,208.044,208.044,0.0,-9999,-9999,0.822,0.822,0.0,97.583,97.583,0.0,0.186,0.186,0.0,2.242,2.242,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-1.35504,0.0,23.0284,0.0,-9999,-9999,-9999,-9999,-9999,23.893,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,-4.43797,0.0,-9999,-9999,-4.43797,0.0,-9999,-9999,-4.39252,0.0,0.0306397,-4.94677,-4.66223,-4.43797,-4.43797,-4.25578,-4.25578,-4.17089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1772,0.417658,0.0,-9999,-9999,-6.05308,8.16311,0.0,-9999,-9999,-2.1772,0.417658,0.0,-9999,-9999,-6.05308,8.16311,0.0,-9999,-9999,-3.01747,-2.6389,-2.1772,-2.1772,-1.79414,-1.79414,-1.61567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.24726,-6.06138,-6.05308,-6.05308,-6.05308,-6.05308,-6.05308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78491,1.76157,1.85694,0.0307554,1.47896,1.69084,1.75548,1.77675,2.06545,2.09276,2.11976,6.22288,6.19954,6.24947,0.0193234,5.95507,6.16378,6.20103,6.22288,6.34854,6.37554,6.42355,0.0961255,0.0692567,0.345399,0.251483,0.0692567,0.0775112,0.0855155,0.0961255,0.10141,0.108632,0.131355,1.1891,1.17064,1.20315,0.016623,1.17064,1.17509,1.17544,1.18576,1.1891,1.19715,1.23117,-9999,-9999
